Fold,Euclidean Original - Protected,Euclidean Original - Reconstructed,Hausdorff Original - Protected,Hausdorff Original - Reconstructed,Jaccard Original - Protected,Jaccard Original - Reconstructed
1,30286.886685218687,4048.5687251503728,80880.38522275702,5065.290999106533,5.142367788021458e-06,0.0
1,68545.03440189296,3035.795494879437,116629.29281159588,4751.342105335498,1.928499193727915e-05,0.0
1,10423.116538052984,2583.5896894779544,23348.953591185942,2757.767734542467,9.14859794926119e-06,0.0
1,44970.615581568316,1424.3311820058211,112278.52780094367,1569.360350602774,1.2670533501682047e-06,0.0
1,29746.448128812175,1288.8496982514164,56944.569272452616,2364.8803542120313,0.0,0.0
1,19652.71794324876,4099.1715337793075,38195.576082739826,4353.167246977655,0.0,0.0
1,79311.49764274576,3950.0129345994787,116069.22944663529,7026.831518470343,7.259079233378664e-06,0.0
1,12282.801792278013,2207.287688965779,30362.417375633035,2436.7918370659745,2.4157705489346726e-06,0.0
1,28247.611219373113,2368.4086620219605,54062.74833828138,2579.619002339645,1.2750720869147654e-05,0.0
1,37706.45563859123,1398.8430335782068,101120.59125808648,1709.516988066982,5.141435900363827e-06,0.0
1,17016.44197333963,3814.7369135402582,49031.292248884056,5267.810169114952,3.3441436213919496e-08,0.0
1,18509.196483526284,1586.3487285896897,35826.251409488796,2083.5248174401518,1.0712938511589735e-06,0.0
1,50640.2373443748,2104.9415686907632,81826.07021778062,2706.469157843759,8.068727493325895e-07,0.0
1,11849.496402761873,3022.0646356372104,19088.381764204572,3390.4220526921026,1.7321271313655495e-06,0.0
1,49182.355229193796,1583.2949628234817,110214.54803417879,2819.3226996317494,6.700376156570693e-07,0.0
1,16478.603201642825,1968.934806725281,27763.169361289416,2326.354975169451,3.317596125909215e-07,0.0
1,45523.454146366814,1159.378218132901,80472.42953955942,2345.9147210472793,1.4146972692495147e-06,0.0
1,16557.982667124623,1912.2388449900511,40449.46750592609,2900.4713353426546,1.6843270053964576e-07,0.0
1,13225.688877141074,1223.2164433194775,29076.64146786282,1352.473714072857,4.134331084928137e-06,0.0
1,21075.66185417733,1547.3244677669004,42300.60999433854,1950.815562858873,1.1063879203040233e-06,0.0
1,43291.499001817756,850.4040233687068,95707.29615451752,1418.7991107902528,2.0482082205932952e-07,0.0
1,31666.211334469248,3880.116370683995,59991.13869711751,4564.800565911263,0.0,0.0
1,76117.5928270113,1828.697237953581,124988.14763209794,2182.8379562458986,9.132573083262704e-06,0.0
1,21749.099234637983,2194.301153600406,39312.686329274344,2294.759666635432,0.0,0.0
1,26901.28934563679,5083.7881300539675,60964.462227948876,6054.292899936596,8.826081668808528e-08,0.0
1,30876.988648856484,11204.225095465496,81327.12239889156,11753.374747012074,5.988886061628902e-06,0.0
1,20323.625543870927,9740.285629810758,45184.224963721594,11032.994835528672,5.896446386972516e-06,0.0
1,25575.89959007869,9520.217890034743,60755.38129078419,10972.007310762856,2.687513104917607e-06,0.0
1,39198.39683875161,3801.5195352382116,86671.1911982003,4103.397862686296,0.0,0.0
1,31082.496297492227,1149.2587923902618,58725.71389934754,1630.7502468790724,6.062172834984752e-06,0.0
1,49536.849777588635,2107.4565194913466,92404.49247732955,2610.2299724417917,3.988367178917785e-06,0.0
1,33000.994204843824,8739.550788214367,52608.941992265936,9192.806108944733,0.0,0.0
1,42186.97895711275,9763.530977282046,81249.33447068912,10519.06236681853,1.1136581244272673e-06,0.0
1,60904.27247977965,9720.90345880236,93162.29639579856,10181.645585187664,4.229933049965935e-06,0.0
1,31982.35482833314,8820.079301811196,61601.035618780654,9319.63550411413,0.0,0.0
1,35936.15450825061,9541.479683833259,75826.59023612727,10013.84762236421,6.88945059266859e-06,0.0
1,33598.87456330612,8317.00065054969,73235.64510840632,8599.325804195661,0.0,0.0
1,57743.490311968366,2585.1337403201755,98868.87480825745,3285.4104588317605,9.586066637512724e-06,0.0
1,8697.328645220656,6157.691104655555,17806.312595483687,6909.133034254132,2.6238810235650034e-06,0.0
1,34089.752948691836,1431.6463369588,87233.56121328243,2429.359996267517,4.011307668943579e-06,0.0
1,18454.745526297236,4284.034629278396,43963.69322221691,4798.157103062815,2.251943433759883e-08,0.0
1,60252.41182390089,3086.8484814360154,128397.32578558533,6225.871698016086,1.7362758841803004e-05,0.0
1,60471.638626665896,996.3340719511383,105024.68683914452,1919.9688062477924,2.459084023129308e-07,5.991694517227748e-05
1,53070.146571454185,7457.112631456142,123896.54281843,8025.257409265079,0.0,0.0
1,42804.43755376785,4830.524273726035,88267.11406863888,5674.291968707835,1.7614311130265257e-07,0.0
1,30205.745791928388,9166.532847866934,77326.81584092282,10251.814146347695,8.568205850706057e-06,0.0
1,9452.275254974084,9252.79964234537,22286.36518992693,9611.576352391623,2.5600156968463634e-05,0.0
1,83319.02191356153,80406.60200200067,125344.04041437409,141190.90998960275,5.71984017866852e-06,0.0
1,59236.08557501477,2204.5993368077843,146313.60727263574,4599.3478232832485,1.6465034049059715e-06,0.0
1,69288.64933432586,8056.451794143733,129700.00515936906,9774.292846295299,2.643794744031846e-07,0.0
1,43507.88363949493,11573.192052317005,73463.18854153123,13987.167325268505,4.1068033331219476e-07,0.0
